gnd1_x,gnd1_y,gnd1_z,gnd2_x,gnd2_y,gnd2_z,gnd3_x,gnd3_y,gnd3_z,gnd4_x,gnd4_y,gnd4_z,result_x,result_y,result_z
2.5646565,-95.54729,0.0,56.756607,45.9655,0.0,44.062405,-46.31866,0.0,-98.48787,-1.4010525,0.0,63.900000000000006,-55.7,90
18.329588,-42.836315,0.0,75.03818,-83.45928,0.0,-59.51128,93.56767,0.0,63.153812,-9.782372,0.0,47.900000000000006,-63.8,90
64.33073,-9.447513,0.0,-87.08653,44.221836,0.0,97.79304,-5.064196,0.0,77.744576,-90.24497,0.0,58.70000000000002,-79.0,90
60.027325,18.15305,0.0,65.89608,39.70197,0.0,-34.69419,40.934376,0.0,55.882874,-56.328575,0.0,60.20000000000002,10.400000000000006,90
8.73508,-47.177063,0.0,-41.098618,50.862186,0.0,-92.80479,-72.70943,0.0,82.003914,-80.84085,0.0,-60.6,-42.2,90
64.68369,3.0267813,0.0,-22.144045,-29.11951,0.0,24.358517,-87.90971,0.0,52.29138,7.2668204,0.0,52.80000000000001,-71.7,90
-3.0388734,-37.32807,0.0,56.579914,-97.700485,0.0,99.14553,-40.25236,0.0,-71.45054,84.03338,0.0,92.3,-69.8,90
54.815807,-43.730843,0.0,69.266624,-27.280676,0.0,-5.319441,23.983597,0.0,-15.424081,82.15855,0.0,58.400000000000006,29.90000000000001,90
-5.1010156,-92.411476,0.0,-31.878262,-20.127481,0.0,-88.161316,30.85722,0.0,64.262405,36.836407,0.0,-66.9,-2.8999999999999915,90
70.97634,0.6401227,0.0,-6.197165,26.863014,0.0,-59.92641,90.95753,0.0,-76.63716,-92.16352,0.0,-8.0,15.5,90
-35.43467,28.22491,0.0,66.37612,42.635315,0.0,-7.3467526,89.87204,0.0,49.18609,91.289604,0.0,40.400000000000006,80.5,90
23.419052,-91.98368,0.0,17.277681,-95.11825,0.0,61.244644,-91.602875,0.0,84.62555,-86.195625,0.0,46.1,-92.0,90
-80.112404,-37.59913,0.0,-27.501465,-82.70481,0.0,30.92915,20.42394,0.0,-0.5304796,89.08332,0.0,-86.6,-17.599999999999994,90
-41.621174,-90.16718,0.0,-77.12111,79.71237,0.0,-45.340805,55.92875,0.0,28.190208,98.19702,0.0,-38.2,80.5,90
-54.37534,-19.035204,0.0,-53.541718,-99.18464,0.0,-0.26114878,24.624481,0.0,-43.225605,34.81106,0.0,-26.89999999999999,11.200000000000005,90
-90.1155,-30.724916,0.0,-95.73911,-65.14166,0.0,-35.49078,-46.135704,0.0,85.26691,0.237015,0.0,-67.69999999999999,-55.5,90
89.65808,25.975664,0.0,-56.10642,-78.12785,0.0,0.7749554,-52.686558,0.0,-61.721622,95.294235,0.0,-20.39999999999999,32.5,90
67.53196,72.501915,0.0,25.896088,-54.337627,0.0,15.69131,-77.74505,0.0,-11.106929,-87.17001,0.0,43.900000000000006,-80.5,90
-94.67561,29.173235,0.0,61.391186,-29.207253,0.0,96.952194,27.342897,0.0,-13.073353,28.480022,0.0,51.70000000000002,19.90000000000001,90
-90.24911,-28.207483,0.0,-62.99253,-99.72476,0.0,23.70663,-77.28339,0.0,91.02644,98.50445,0.0,-64.8,-84.7,90
56.56021,-93.83114,0.0,-83.92046,68.50155,0.0,-42.461823,64.78539,0.0,-31.907116,89.72799,0.0,-66.3,97.9,90
-9.975114,95.03976,0.0,69.12959,-3.0709753,0.0,-7.589804,26.236647,0.0,-86.085686,22.768833,0.0,-94.7,34.70000000000002,90
-17.812138,83.71863,0.0,65.26705,-9.421806,0.0,92.28149,4.1035204,0.0,-52.8589,19.389782,0.0,46.5,41.0,90
6.918213,-31.157444,0.0,-92.953804,-25.276886,0.0,27.665407,19.38053,0.0,-37.62193,22.003834,0.0,-61.0,19.90000000000001,90
56.088047,26.857004,0.0,-43.665092,89.16158,0.0,98.74319,86.165794,0.0,-78.152275,-91.50527,0.0,55.0,89.5,90
-23.073744,25.330128,0.0,-43.07634,-10.6579075,0.0,50.532635,-89.32689,0.0,-5.7571955,-53.22568,0.0,-32.599999999999994,-10.199999999999989,90
61.567276,-65.69515,0.0,95.20764,-28.75796,0.0,69.479866,56.149513,0.0,23.841629,-35.94311,0.0,52.80000000000001,-78.0,90
-13.47748,-53.343975,0.0,-80.622635,-40.840794,0.0,-13.26543,77.827156,0.0,91.39508,69.84517,0.0,0.2000000000000028,-30.599999999999994,90
-29.776619,-93.756454,0.0,32.860466,-92.90928,0.0,-85.34811,50.16283,0.0,23.75895,-26.967844,0.0,-16.89999999999999,-77.7,90
-25.863066,87.59998,0.0,26.888983,17.743113,0.0,22.881681,-47.760857,0.0,-49.235935,-4.4664106,0.0,12.700000000000005,39.0,90
-81.5392,-67.95999,0.0,80.20285,85.89676,0.0,94.9742,-3.6572206,0.0,-86.10885,22.929024,0.0,-81.8,80.60000000000002,90
62.766956,-0.8012074,0.0,18.433523,20.694666,0.0,-91.007225,18.365982,0.0,-17.954712,81.338455,0.0,49.0,39.900000000000006,90
13.973606,-25.985933,0.0,83.41944,-93.65,0.0,80.40219,33.911938,0.0,34.697243,99.95342,0.0,38.70000000000002,-56.1,90
-90.194084,-94.9958,0.0,-64.17992,97.96246,0.0,-20.481737,-23.558477,0.0,-10.357033,24.0215,0.0,-72.3,3.700000000000003,90
